Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_137_727,VPWR,li1,340.1700,383.5200,1.799953
FILLER_137_710,VPWR,li1,333.5000,383.5200,1.799959
FILLER_137_689,VPWR,li1,322.6900,383.5200,1.799954
FILLER_137_681,VPWR,li1,320.6200,383.5200,1.799949
FILLER_137_671,VPWR,li1,314.4100,383.5200,1.799937
FILLER_137_667,VPWR,li1,313.2600,383.5200,1.799937
FILLER_137_638,VPWR,li1,300.3800,383.5200,1.799918
FILLER_137_628,VPWR,li1,294.8600,383.5200,1.799912
FILLER_137_608,VPWR,li1,287.0400,383.5200,1.799906
FILLER_137_596,VPWR,li1,282.4400,383.5200,1.799901
FILLER_137_593,VPWR,li1,278.5300,383.5200,1.799898
FILLER_137_587,VPWR,li1,276.9200,383.5200,1.799896
FILLER_137_561,VPWR,li1,264.9600,383.5200,1.799890
FILLER_137_555,VPWR,li1,261.2800,383.5200,1.799889
FILLER_137_550,VPWR,li1,259.2100,383.5200,1.799888
FILLER_137_542,VPWR,li1,256.6800,383.5200,1.799888
FILLER_137_538,VPWR,li1,253.2300,383.5200,1.799886
FILLER_137_534,VPWR,li1,252.0800,383.5200,1.799886
FILLER_137_502,VPWR,li1,236.9000,383.5200,1.799886
FILLER_137_494,VPWR,li1,234.6000,383.5200,1.799887
FILLER_137_490,VPWR,li1,231.1500,383.5200,1.799888
FILLER_137_484,VPWR,li1,229.5400,383.5200,1.799888
FILLER_137_461,VPWR,li1,218.2700,383.5200,1.799892
FILLER_137_449,VPWR,li1,214.8200,383.5200,1.799894
FILLER_137_446,VPWR,li1,211.1400,383.5200,1.799897
FILLER_137_384,VPWR,li1,184.0000,383.5200,1.799928
FILLER_137_363,VPWR,li1,172.7300,383.5200,1.799929
FILLER_137_357,VPWR,li1,171.1200,383.5200,1.799929
FILLER_137_324,VPWR,li1,157.3200,383.5200,1.799883
FILLER_137_318,VPWR,li1,152.4900,383.5200,1.799866
FILLER_137_310,VPWR,li1,149.9600,383.5200,1.799860
FILLER_137_298,VPWR,li1,145.3600,383.5200,1.799843
FILLER_137_293,VPWR,li1,140.7600,383.5200,1.799834
FILLER_137_281,VPWR,li1,137.5400,383.5200,1.799824
FILLER_137_274,VPWR,li1,132.9400,383.5200,1.799812
FILLER_137_262,VPWR,li1,126.2700,383.5200,1.799798
FILLER_137_258,VPWR,li1,125.1200,383.5200,1.799798
FILLER_137_237,VPWR,li1,114.7700,383.5200,1.799796
