Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_134_589,VGND,li1,279.2200,375.3600,0.000321
FILLER_134_584,VGND,li1,275.0800,375.3600,0.000331
FILLER_134_559,VGND,li1,262.8900,375.3600,0.000349
FILLER_134_535,VGND,li1,252.5400,375.3600,0.000344
FILLER_134_519,VGND,li1,244.4900,375.3600,0.000336
FILLER_134_513,VGND,li1,242.8800,375.3600,0.000333
FILLER_134_502,VGND,li1,238.2800,375.3600,0.000327
FILLER_134_490,VGND,li1,233.6800,375.3600,0.000323
FILLER_134_459,VGND,li1,216.8900,375.3600,0.000268
FILLER_134_438,VGND,li1,207.2300,375.3600,0.000226
FILLER_134_416,VGND,li1,197.8000,375.3600,0.000183
FILLER_134_407,VGND,li1,193.2000,375.3600,0.000161
FILLER_134_399,VGND,li1,190.9000,375.3600,0.000149
FILLER_134_346,VGND,li1,166.5200,375.3600,0.000095
FILLER_134_323,VGND,li1,154.7900,375.3600,0.000098
FILLER_134_315,VGND,li1,152.2600,375.3600,0.000098
FILLER_134_306,VGND,li1,146.7400,375.3600,0.000098
FILLER_134_292,VGND,li1,141.2200,375.3600,0.000098
FILLER_134_280,VGND,li1,137.0800,375.3600,0.000097
FILLER_134_268,VGND,li1,131.5600,375.3600,0.000097
FILLER_134_256,VGND,li1,126.0400,375.3600,0.000096
FILLER_134_250,VGND,li1,120.9800,375.3600,0.000096
FILLER_134_242,VGND,li1,118.6800,375.3600,0.000095
FILLER_134_220,VGND,li1,107.1800,375.3600,0.000091
FILLER_134_204,VGND,li1,99.5900,375.3600,0.000086
FILLER_134_153,VGND,li1,76.1300,375.3600,0.000067
FILLER_134_141,VGND,li1,73.1400,375.3600,0.000064
FILLER_134_137,VGND,li1,69.2300,375.3600,0.000060
FILLER_134_125,VGND,li1,65.7800,375.3600,0.000056
FILLER_134_117,VGND,li1,60.0300,375.3600,0.000050
FILLER_134_109,VGND,li1,57.5000,375.3600,0.000047
FILLER_134_97,VGND,li1,52.9000,375.3600,0.000043
