Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_117_673,VGND,li1,315.3300,331.8400,0.000078
FILLER_117_667,VGND,li1,312.8000,331.8400,0.000083
FILLER_117_640,VGND,li1,300.1500,331.8400,0.000110
FILLER_117_612,VGND,li1,287.9600,331.8400,0.000133
FILLER_117_585,VGND,li1,275.5400,331.8400,0.000147
FILLER_117_570,VGND,li1,269.1000,331.8400,0.000152
FILLER_117_554,VGND,li1,261.0500,331.8400,0.000158
FILLER_117_508,VGND,li1,240.5800,331.8400,0.000157
FILLER_117_503,VGND,li1,237.1300,331.8400,0.000156
FILLER_117_477,VGND,li1,225.6300,331.8400,0.000143
FILLER_117_466,VGND,li1,220.8000,331.8400,0.000137
FILLER_117_415,VGND,li1,197.3400,331.8400,0.000100
FILLER_117_393,VGND,li1,186.7600,331.8400,0.000075
FILLER_117_386,VGND,li1,184.4600,331.8400,0.000067
FILLER_117_365,VGND,li1,173.6500,331.8400,0.000065
FILLER_117_361,VGND,li1,172.5000,331.8400,0.000070
FILLER_117_353,VGND,li1,168.3600,331.8400,0.000076
FILLER_117_341,VGND,li1,165.1400,331.8400,0.000083
FILLER_117_337,VGND,li1,160.7700,331.8400,0.000096
FILLER_117_313,VGND,li1,150.1900,331.8400,0.000114
FILLER_117_305,VGND,li1,147.6600,331.8400,0.000117
FILLER_117_301,VGND,li1,144.2100,331.8400,0.000125
FILLER_117_277,VGND,li1,133.6300,331.8400,0.000137
FILLER_117_269,VGND,li1,131.1000,331.8400,0.000140
FILLER_117_240,VGND,li1,116.1500,331.8400,0.000152
FILLER_117_228,VGND,li1,110.6300,331.8400,0.000154
FILLER_117_223,VGND,li1,108.3300,331.8400,0.000154
FILLER_117_219,VGND,li1,106.4900,331.8400,0.000155
FILLER_117_174,VGND,li1,86.0200,331.8400,0.000150
FILLER_117_169,VGND,li1,83.7200,331.8400,0.000148
FILLER_117_167,VGND,li1,82.5700,331.8400,0.000146
FILLER_117_134,VGND,li1,67.6200,331.8400,0.000130
FILLER_117_111,VGND,li1,56.8100,331.8400,0.000112
FILLER_117_90,VGND,li1,47.1500,331.8400,0.000090
FILLER_117_66,VGND,li1,36.1100,331.8400,0.000060
FILLER_117_60,VGND,li1,34.5000,331.8400,0.000060
FILLER_117_55,VGND,li1,31.0500,331.8400,0.000046
FILLER_117_51,VGND,li1,29.9000,331.8400,0.000046
FILLER_117_39,VGND,li1,26.2200,331.8400,0.000032
FILLER_117_27,VGND,li1,20.7000,331.8400,0.000032
FILLER_117_15,VGND,li1,15.1800,331.8400,0.000032
FILLER_117_3,VGND,li1,9.6600,331.8400,0.000032
FILLER_116_709,VGND,li1,331.8900,326.4000,0.000026
FILLER_116_701,VGND,li1,329.8200,326.4000,0.000031
FILLER_116_697,VGND,li1,326.8300,326.4000,0.000039
FILLER_116_689,VGND,li1,324.3000,326.4000,0.000048
FILLER_116_682,VGND,li1,320.1600,326.4000,0.000054
FILLER_116_593,VGND,li1,278.5300,326.4000,0.000120
FILLER_116_589,VGND,li1,277.3800,326.4000,0.000120
FILLER_116_544,VGND,li1,256.6800,326.4000,0.000128
FILLER_116_539,VGND,li1,253.9200,326.4000,0.000127
FILLER_116_533,VGND,li1,251.3900,326.4000,0.000126
FILLER_116_497,VGND,li1,236.9000,326.4000,0.000119
FILLER_116_491,VGND,li1,232.0700,326.4000,0.000115
FILLER_116_480,VGND,li1,228.1600,326.4000,0.000113
